REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q26_PERSON_SERIAL_NO,Q261_USUALLY_WORK_HOURS,Q262_ACTUALLY_WORK_HOURS,Q27_LIKE_WORK_LONGER_PERIOD,Q28_HOW_LIKE_TO_WORK,Q29_EXTRA_WORKING_HOURS,Q30_READY_WORK_WITHIN_2WEEKS
 7,2011,01,1,11,001,01,1,001,01,60,60, , ,  , 
 7,2011,01,1,11,001,02,1,002,01,35,35, , ,  , 
 7,2011,01,1,11,001,02,1,002,02,35,35, , ,  , 
 7,2011,01,1,11,001,02,1,002,03,50,50, , ,  , 
 7,2011,01,1,11,001,03,1,003,01,56,48, , ,  , 
 7,2011,01,1,11,001,06,1,006,02,70,70, , ,  , 
 7,2011,01,1,11,001,06,1,006,03,45,50, , ,  , 
 7,2011,01,1,11,001,07,1,007,02,60,50, , ,  , 
 7,2011,01,1,11,001,08,1,008,02,60,72, , ,  , 
 7,2011,01,1,11,001,09,1,009,01,54,54, , ,  , 
 7,2011,01,1,11,001,09,1,009,02,54,54, , ,  , 
 7,2011,01,1,11,001,09,1,009,04,36,36, , ,  , 
 7,2011,01,1,11,001,10,1,010,01,56,48, , ,  , 
 7,2011,01,1,11,001,10,1,010,02,45,45, , ,  , 
 7,2011,01,1,11,002,01,1,011,01,70,70, , ,  , 
 7,2011,01,1,11,002,01,1,011,02,70,70, , ,  , 
 7,2011,01,1,11,002,01,1,011,03,70,70, , ,  , 
 7,2011,01,1,11,002,02,1,012,01,45,38, , ,  , 
 7,2011,01,1,11,002,03,1,013,01,70,40, , ,  , 
 7,2011,01,1,11,002,03,1,013,03,50,42, , ,  , 
 7,2011,01,1,11,002,03,1,013,04,45,37, , ,  , 
 7,2011,01,1,11,002,03,1,013,07,60,60, , ,  , 
 7,2011,01,1,11,002,04,1,014,01,70,70, , ,  , 
 7,2011,01,1,11,002,05,1,015,01,45,40, , ,  , 
 7,2011,01,1,11,002,05,1,015,02,10,  ,2, ,  , 
 7,2011,01,1,11,002,06,1,016,01,60,00, , ,  , 
 7,2011,01,1,11,002,06,1,016,03,45,37, , ,  , 
 7,2011,01,1,11,002,06,1,016,04,70,70, , ,  , 
 7,2011,01,1,11,002,06,1,016,06,70,70, , ,  , 
 7,2011,01,1,11,002,07,1,017,01,60,40, , ,  , 
 7,2011,01,1,11,002,07,1,017,06,70,60, , ,  , 
 7,2011,01,1,11,002,08,1,018,01,70,40, , ,  , 
 7,2011,01,1,11,002,10,1,020,01,50,40, , ,  , 
 7,2011,01,1,11,003,01,1,021,02,40,42, , ,  , 
 7,2011,01,1,11,003,02,1,022,02,40,40, , ,  , 
 7,2011,01,1,11,003,07,1,027,01,45,37, , ,  , 
 7,2011,01,1,11,003,07,1,027,03,42,42, , ,  , 
 7,2011,01,1,11,003,08,1,028,01,35,35, , ,  , 
 7,2011,01,1,11,003,08,1,028,03,50,30, , ,  , 
 7,2011,01,1,11,003,09,1,029,02,40,40, , ,  , 
 7,2011,01,1,11,004,01,1,031,01,40,32, , ,  , 
 7,2011,01,1,11,004,01,1,031,04,40,32, , ,  , 
 7,2011,01,1,11,004,01,1,031,07,40,40, , ,  , 
 7,2011,01,1,11,004,02,1,032,02,50,50, , ,  , 
 7,2011,01,1,11,004,03,1,033,05,50,50, , ,  , 
 7,2011,01,1,11,004,05,1,035,01,40,32, , ,  , 
 7,2011,01,1,11,004,05,1,035,02,40,32, , ,  , 
 7,2011,01,1,11,004,05,1,035,06,40,32, , ,  , 
 7,2011,01,1,11,004,09,1,039,01,50,50, , ,  , 
 7,2011,01,1,11,004,09,1,039,05,48,32, , ,  , 
 7,2011,01,1,11,004,10,1,040,01,45,30,2, ,  , 
 7,2011,01,1,11,005,02,1,042,01,40,40, , ,  , 
 7,2011,01,1,11,005,03,1,043,01,40,40, , ,  , 
 7,2011,01,1,11,005,04,1,044,02,45,45, , ,  , 
 7,2011,01,1,11,005,04,1,044,03,35,35, , ,  , 
 7,2011,01,1,11,005,05,1,045,01,60,66, , ,  , 
 7,2011,01,1,11,005,06,1,046,01,35,40, , ,  , 
 7,2011,01,1,11,005,06,1,046,02,40,40, , ,  , 
 7,2011,01,1,11,005,07,1,047,01,55,55, , ,  , 
 7,2011,01,1,11,005,08,1,048,01,60,60, , ,  , 
 7,2011,01,1,11,005,10,1,050,02,50,50, , ,  , 
 7,2011,01,1,11,005,10,1,050,03,45,60, , ,  , 
 7,2011,01,1,11,006,02,1,052,04,40,40, , ,  , 
 7,2011,01,1,11,006,02,1,052,07,40,40, , ,  , 
 7,2011,01,1,11,006,02,1,052,08,60,60, , ,  , 
 7,2011,01,1,11,006,02,1,052,09,40,40, , ,  , 
 7,2011,01,1,11,006,03,1,053,01,40,40, , ,  , 
 7,2011,01,1,11,006,06,1,056,01,60,60, , ,  , 
 7,2011,01,1,11,006,06,1,056,02,40,40, , ,  , 
 7,2011,01,1,11,006,07,1,057,01,48,48, , ,  , 
 7,2011,01,1,11,006,09,1,059,01,40,40, , ,  , 
 7,2011,01,1,11,006,09,1,059,05,50,55, , ,  , 
 7,2011,01,1,11,006,09,1,059,06,50,50, , ,  , 
 7,2011,01,1,11,006,10,1,060,02,30,  ,1,1,15,1
 7,2011,01,1,11,006,10,1,060,05,60,60, , ,  , 
 7,2011,01,1,11,007,05,1,065,03,25,  ,2, ,  , 
 7,2011,01,1,11,007,05,1,065,04,45,37, , ,  , 
 7,2011,01,1,11,007,05,1,065,05,45,37, , ,  , 
 7,2011,01,1,11,007,06,1,066,01,48,40, , ,  , 
 7,2011,01,1,11,007,06,1,066,03,84,60, , ,  , 
 7,2011,01,1,11,007,07,1,067,01,18,  ,2, ,  , 
 7,2011,01,1,11,007,07,1,067,03,48,48, , ,  , 
 7,2011,01,1,11,007,08,1,068,01,20,  ,2, ,  , 
 7,2011,01,1,11,007,08,1,068,02,36,36, , ,  , 
 7,2011,01,1,11,007,09,1,069,01,89,70, , ,  , 
 7,2011,01,1,11,007,10,1,070,01,40,32, , ,  , 
 7,2011,01,1,11,007,10,1,070,02,30,  ,2, ,  , 
 7,2011,01,1,11,008,01,1,071,01,48,48, , ,  , 
 7,2011,01,1,11,008,01,1,071,04,70,70, , ,  , 
 7,2011,01,1,11,008,03,1,073,01,49,49, , ,  , 
 7,2011,01,1,11,008,03,1,073,02,49,49, , ,  , 
 7,2011,01,1,11,008,05,1,075,02,40,40, , ,  , 
 7,2011,01,1,11,008,07,1,077,01,42,36, , ,  , 
 7,2011,01,1,11,008,07,1,077,02,40,32, , ,  , 
 7,2011,01,1,11,008,07,1,077,03,40,32, , ,  , 
 7,2011,01,1,11,008,08,1,078,01,50,40, , ,  , 
 7,2011,01,1,11,009,01,1,081,03,70,70, , ,  , 
 7,2011,01,1,11,009,04,1,084,01,65,65, , ,  , 
 7,2011,01,1,11,009,04,1,084,03,45,45, , ,  , 
 7,2011,01,1,11,009,04,1,084,04,45,45, , ,  , 
 7,2011,01,1,11,009,05,1,085,01,50,50, , ,  , 
 7,2011,01,1,11,009,06,1,086,03,52,52, , ,  , 
 7,2011,01,1,11,009,06,1,086,04,60,60, , ,  , 
 7,2011,01,1,11,009,06,1,086,05,52,52, , ,  , 
 7,2011,01,1,11,009,07,1,087,03,60,60, , ,  , 
 7,2011,01,1,11,009,07,1,087,04,60,60, , ,  , 
 7,2011,01,1,11,009,08,1,088,02,55,55, , ,  , 
 7,2011,01,2,11,010,01,1,091,02,60,60, , ,  , 
 7,2011,01,2,11,010,02,1,092,01,50,50, , ,  , 
 7,2011,01,2,11,010,02,1,092,05,60,60, , ,  , 
 7,2011,01,2,11,010,03,1,093,03,50,50, , ,  , 
 7,2011,01,2,11,010,03,1,093,04,60,60, , ,  , 
 7,2011,01,2,11,010,04,1,094,01,70,70, , ,  , 
 7,2011,01,2,11,010,04,1,094,04,60,60, , ,  , 
 7,2011,01,2,11,010,05,1,095,01,48,48, , ,  , 
 7,2011,01,2,11,010,06,1,096,01,60,60, , ,  , 
 7,2011,01,2,11,010,06,1,096,02,40,40, , ,  , 
 7,2011,01,2,11,010,07,1,097,03,60,30, , ,  , 
 7,2011,01,2,11,010,08,1,098,02,40,40, , ,  , 
 7,2011,01,2,11,010,09,1,099,03,54,54, , ,  , 
 7,2011,01,2,11,010,09,1,099,04,54,54, , ,  , 
 7,2011,01,2,11,011,01,1,101,04,48,48, , ,  , 
 7,2011,01,2,11,011,02,1,102,01,40,40, , ,  , 
 7,2011,01,2,11,011,05,1,105,01,45,45, , ,  , 
 7,2011,01,2,11,011,05,1,105,02,60,60, , ,  , 
 7,2011,01,2,11,011,06,1,106,01,40,40, , ,  , 
 7,2011,01,2,11,011,06,1,106,03,56,56, , ,  , 
 7,2011,01,2,11,011,07,1,107,01,50,30, , ,  , 
 7,2011,01,2,11,011,08,1,108,03,45,45, , ,  , 
 7,2011,01,2,11,011,08,1,108,04,40,40, , ,  , 
 7,2011,01,2,11,011,10,1,110,01,40,40, , ,  , 
 7,2011,01,2,11,011,10,1,110,02,40,40, , ,  , 
 7,2011,01,2,11,012,03,1,113,02,40,32, , ,  , 
 7,2011,01,2,11,012,03,1,113,03,70,70, , ,  , 
 7,2011,01,2,11,012,05,1,115,02,40,32, , ,  , 
 7,2011,01,2,11,012,06,1,116,01,35,35, , ,  , 
 7,2011,01,2,11,012,06,1,116,02,35,35, , ,  , 
 7,2011,01,2,11,012,09,1,119,01,70,40, , ,  , 
 7,2011,01,2,11,012,09,2,120,03,72,60, , ,  , 
 7,2011,01,2,11,013,01,1,123,02,30,  ,2, ,  , 
 7,2011,01,2,11,013,01,1,123,04,40,40, , ,  , 
 7,2011,01,2,11,013,02,1,124,02,50,50, , ,  , 
 7,2011,01,2,11,013,02,1,124,03,48,40, , ,  , 
 7,2011,01,2,11,013,02,1,124,04,56,40, , ,  , 
 7,2011,01,2,11,013,03,1,125,01,56,46, , ,  , 
 7,2011,01,2,11,013,03,1,125,02,54,45, , ,  , 
 7,2011,01,2,11,013,03,1,125,03,56,48, , ,  , 
 7,2011,01,2,11,013,03,1,125,04,60,50, , ,  , 
 7,2011,01,2,11,013,03,1,125,05,54,45, , ,  , 
 7,2011,01,2,11,013,05,1,127,01,56,40, , ,  , 
 7,2011,01,2,11,013,06,1,128,01,56,40, , ,  , 
 7,2011,01,2,11,013,06,1,128,02,60,60, , ,  , 
 7,2011,01,2,11,013,06,1,128,04,54,54, , ,  , 
 7,2011,01,2,11,013,06,1,128,05,56,40, , ,  , 
 7,2011,01,2,11,013,07,1,129,01,96,96, , ,  , 
 7,2011,01,2,11,013,07,1,129,02,56,48, , ,  , 
 7,2011,01,2,11,013,07,1,129,03,48,40, , ,  , 
 7,2011,01,2,11,013,07,1,129,05,48,40, , ,  , 
 7,2011,01,2,11,013,08,1,130,02,56,00, , ,  , 
 7,2011,01,2,11,013,08,1,130,05,96,96, , ,  , 
 7,2011,01,2,11,013,08,1,130,06,60,60, , ,  , 
 7,2011,01,2,11,013,09,1,131,01,70,50, , ,  , 
 7,2011,01,2,11,013,09,1,131,02,54,00, , ,  , 
 7,2011,01,2,11,013,09,1,131,03,56,35, , ,  , 
 7,2011,01,2,11,013,09,1,131,04,56,48, , ,  , 
 7,2011,01,2,11,013,10,1,132,03,40,32, , ,  , 
 7,2011,01,2,11,014,01,1,133,04,40,40, , ,  , 
 7,2011,01,2,11,014,01,1,133,05,60,60, , ,  , 
 7,2011,01,2,11,014,03,1,135,01,35,20, , ,  , 
 7,2011,01,2,11,014,03,1,135,02,35,35, , ,  , 
 7,2011,01,2,11,014,03,1,135,03,35,35, , ,  , 
 7,2011,01,2,11,014,03,1,135,04,35,35, , ,  , 
 7,2011,01,2,11,014,04,1,137,01,48,55, , ,  , 
 7,2011,01,2,11,014,07,1,139,02,99,99, , ,  , 
 7,2011,01,2,11,014,07,1,139,03,70,70, , ,  , 
 7,2011,01,2,11,014,08,1,140,01,60,60, , ,  , 
 7,2011,01,2,11,014,09,1,141,01,35,35, , ,  , 
 7,2011,01,2,11,015,01,1,143,01,56,56, , ,  , 
 7,2011,01,2,11,015,01,1,143,02,56,56, , ,  , 
 7,2011,01,2,11,015,01,1,143,05,48,48, , ,  , 
 7,2011,01,2,11,015,02,1,144,01,24,  ,2, ,  , 
 7,2011,01,2,11,015,04,1,146,01,48,48, , ,  , 
 7,2011,01,2,11,015,05,1,147,01,56,56, , ,  , 
 7,2011,01,2,11,015,05,1,147,02,56,56, , ,  , 
 7,2011,01,2,11,015,06,1,148,01,24,  ,1,1,20,1
 7,2011,01,2,11,015,06,1,148,02,56,56, , ,  , 
 7,2011,01,2,11,015,07,1,149,01,40,40, , ,  , 
 7,2011,01,2,11,015,07,1,149,03,24,  ,1,4,20,1
 7,2011,01,2,11,015,08,1,150,03,20,  ,2, ,  , 
 7,2011,01,2,11,015,08,1,150,04,40,40, , ,  , 
 7,2011,01,2,11,015,08,1,150,05,09,  ,1,1,40,1
 7,2011,01,2,11,015,10,1,152,02,21,  ,2, ,  , 
 7,2011,01,2,11,015,10,1,152,03,48,48, , ,  , 
 7,2011,01,2,11,015,10,1,152,04,21,  ,2, ,  , 
 7,2011,01,2,11,016,01,1,153,03,48,48, , ,  , 
 7,2011,01,2,11,016,02,1,154,01,54,54, , ,  , 
 7,2011,01,2,11,016,03,1,155,01,60,60, , ,  , 
 7,2011,01,2,11,016,04,1,156,01,45,45, , ,  , 
 7,2011,01,2,11,016,04,1,156,02,50,50, , ,  , 
 7,2011,01,2,11,016,05,1,157,02,45,45, , ,  , 
 7,2011,01,2,11,016,07,1,159,01,65,65, , ,  , 
 7,2011,01,2,11,016,08,1,160,01,45,45, , ,  , 
 7,2011,01,2,11,016,08,1,160,03,60,60, , ,  , 
 7,2011,01,2,11,016,09,1,161,01,54,54, , ,  , 
 7,2011,01,2,11,016,10,1,162,01,45,45, , ,  , 
 7,2011,01,2,11,016,10,1,162,03,35,35, , ,  , 
 7,2011,01,2,11,017,01,1,163,01,50,50, , ,  , 
 7,2011,01,2,11,017,03,2,166,01,65,65, , ,  , 
 7,2011,01,2,11,017,03,2,166,02,55,55, , ,  , 
 7,2011,01,2,11,017,03,2,166,03,54,54, , ,  , 
 7,2011,01,2,11,017,03,2,166,04,65,65, , ,  , 
 7,2011,01,2,11,017,05,1,168,03,65,65, , ,  , 
 7,2011,01,2,11,017,08,1,171,01,65,65, , ,  , 
 7,2011,01,2,11,017,08,1,171,02,40,40, , ,  , 
 7,2011,01,2,11,017,09,1,172,01,50,50, , ,  , 
 7,2011,01,2,11,017,10,1,173,03,45,45, , ,  , 
 7,2011,01,3,11,018,02,1,175,01,24,  ,1,1,20,1
 7,2011,01,3,11,018,02,1,175,02,40,40, , ,  , 
 7,2011,01,3,11,018,02,1,175,03,40,40, , ,  , 
 7,2011,01,3,11,018,03,1,176,01,54,54, , ,  , 
 7,2011,01,3,11,018,04,1,177,01,40,48, , ,  , 
 7,2011,01,3,11,018,04,1,177,02,24,  ,2, ,  , 
 7,2011,01,3,11,018,05,1,178,01,40,48, , ,  , 
 7,2011,01,3,11,018,05,1,178,02,32,  ,2, ,  , 
 7,2011,01,3,11,018,05,1,178,07,40,48, , ,  , 
 7,2011,01,3,11,018,05,1,178,08,48,48, , ,  , 
 7,2011,01,3,11,018,05,1,178,09,40,48, , ,  , 
 7,2011,01,3,11,018,05,1,178,10,40,48, , ,  , 
 7,2011,01,3,11,018,06,1,179,02,24,  ,1,1,20,1
 7,2011,01,3,11,018,06,1,179,03,48,48, , ,  , 
 7,2011,01,3,11,018,07,1,180,01,40,48, , ,  , 
 7,2011,01,3,11,018,07,1,180,03,48,48, , ,  , 
 7,2011,01,3,11,018,08,1,181,01,40,48, , ,  , 
 7,2011,01,3,11,018,09,1,182,01,24,  ,1,1,20,1
 7,2011,01,3,11,018,09,1,182,02,40,48, , ,  , 
 7,2011,01,3,11,018,09,1,182,03,36,36, , ,  , 
 7,2011,01,3,11,018,09,1,182,04,48,48, , ,  , 
 7,2011,01,3,11,018,09,1,182,05,29,  ,2, ,  , 
 7,2011,01,3,11,018,10,1,183,01,40,48, , ,  , 
 7,2011,01,3,11,018,10,1,183,02,40,48, , ,  , 
 7,2011,01,3,11,018,10,1,183,04,24,  ,2, ,  , 
 7,2011,02,1,11,019,01,1,001,02,60,40, , ,  , 
 7,2011,02,1,11,019,03,1,003,03,15,  ,2, ,  , 
 7,2011,02,1,11,019,04,1,004,01,45,30, , ,  , 
 7,2011,02,1,11,019,05,1,005,01,53,57, , ,  , 
 7,2011,02,1,11,019,08,1,028,01,60,20, , ,  , 
 7,2011,02,1,11,019,08,1,028,03,60,30, , ,  , 
 7,2011,02,1,11,020,07,1,017,02,45,60, , ,  , 
 7,2011,02,1,11,020,09,1,019,01,72,72, , ,  , 
 7,2011,02,1,11,020,10,1,020,03,45,30, , ,  , 
 7,2011,02,1,11,021,01,1,021,04,60,60, , ,  , 
 7,2011,02,1,11,021,01,1,021,06,55,55, , ,  , 
 7,2011,02,1,11,021,01,1,021,07,60,60, , ,  , 
 7,2011,02,1,11,021,02,1,022,01,50,50, , ,  , 
 7,2011,02,1,11,021,02,1,022,03,60,40, , ,  , 
 7,2011,02,1,11,021,02,1,022,05,60,20, , ,  , 
 7,2011,02,1,11,021,03,1,023,01,38,38, , ,  , 
 7,2011,02,1,11,021,04,1,024,01,60,00, , ,  , 
 7,2011,02,1,11,021,04,1,024,03,60,30, , ,  , 
 7,2011,02,1,11,021,05,1,025,02,60,60, , ,  , 
 7,2011,02,1,11,021,06,1,026,02,50,30, , ,  , 
 7,2011,02,1,11,021,07,1,027,03,45,45, , ,  , 
 7,2011,02,1,11,021,09,1,029,03,54,54, , ,  , 
 7,2011,02,1,11,021,10,1,030,01,60,60, , ,  , 
 7,2011,02,1,11,022,01,1,031,01,21,  ,1,1,30,1
 7,2011,02,1,11,022,01,1,031,02,48,48, , ,  , 
 7,2011,02,1,11,022,02,1,032,01,48,48, , ,  , 
 7,2011,02,1,11,022,02,1,032,03,67,67, , ,  , 
 7,2011,02,1,11,022,03,1,033,01,70,70, , ,  , 
 7,2011,02,1,11,022,03,1,033,02,35,35, , ,  , 
 7,2011,02,1,11,022,04,1,034,01,48,32,1,1,40,1
 7,2011,02,1,11,022,04,1,034,02,52,52, , ,  , 
 7,2011,02,1,11,022,05,1,035,04,16,  ,2, ,  , 
 7,2011,02,1,11,022,06,1,036,01,18,  ,2, ,  , 
 7,2011,02,1,11,022,06,1,036,02,48,48, , ,  , 
 7,2011,02,1,11,022,08,1,038,01,24,  ,2, ,  , 
 7,2011,02,1,11,022,08,1,038,03,24,  ,2, ,  , 
 7,2011,02,1,11,022,08,1,038,06,48,48, , ,  , 
 7,2011,02,1,11,022,10,1,040,01,40,40, , ,  , 
 7,2011,02,1,11,023,03,1,043,01,60,30, , ,  , 
 7,2011,02,1,11,023,03,1,043,03,40,24, , ,  , 
 7,2011,02,1,11,023,03,1,043,04,40,24, , ,  , 
 7,2011,02,1,11,023,04,1,044,01,48,00, , ,  , 
 7,2011,02,1,11,023,05,1,045,01,35,00, , ,  , 
 7,2011,02,1,11,023,05,1,045,02,60,60, , ,  , 
 7,2011,02,1,11,023,05,1,045,03,60,60, , ,  , 
 7,2011,02,1,11,023,06,1,046,03,40,24, , ,  , 
 7,2011,02,1,11,023,06,1,046,04,45,31, , ,  , 
 7,2011,02,1,11,023,06,1,046,06,50,34, , ,  , 
 7,2011,02,1,11,023,06,1,046,09,56,56, , ,  , 
 7,2011,02,1,11,023,07,1,047,02,45,24, , ,  , 
 7,2011,02,1,11,023,07,1,047,03,45,37, , ,  , 
 7,2011,02,1,11,023,08,1,048,01,60,00, , ,  , 
 7,2011,02,1,11,023,09,1,049,01,60,50, , ,  , 
 7,2011,02,1,11,023,10,1,050,02,40,24, , ,  , 
 7,2011,02,1,11,024,01,1,051,03,50,40, , ,  , 
 7,2011,02,1,11,024,02,1,052,01,40,24, , ,  , 
 7,2011,02,1,11,024,02,1,052,02,40,24, , ,  , 
 7,2011,02,1,11,024,02,1,052,03,40,24, , ,  , 
 7,2011,02,1,11,024,03,1,053,01,50,50, , ,  , 
 7,2011,02,1,11,024,03,1,053,05,50,40, , ,  , 
 7,2011,02,1,11,024,04,1,054,05,50,50, , ,  , 
 7,2011,02,1,11,024,05,1,055,01,45,35, , ,  , 
 7,2011,02,1,11,024,05,1,055,03,40,24, , ,  , 
 7,2011,02,1,11,024,07,1,057,03,40,32, , ,  , 
 7,2011,02,1,11,024,08,1,058,01,60,30, , ,  , 
 7,2011,02,1,11,024,08,1,058,03,45,27, , ,  , 
 7,2011,02,1,11,024,08,1,058,04,45,27, , ,  , 
 7,2011,02,1,11,024,10,1,060,01,45,47, , ,  , 
 7,2011,02,1,11,025,02,1,152,01,40,45, , ,  , 
 7,2011,02,1,11,025,04,1,154,01,45,45, , ,  , 
 7,2011,02,1,11,025,04,1,154,02,20,  ,2, ,  , 
 7,2011,02,1,11,025,05,1,155,02,15,  ,1,1,10,1
 7,2011,02,1,11,025,06,1,156,01,45,45, , ,  , 
 7,2011,02,1,11,025,06,1,156,04,40,50, , ,  , 
 7,2011,02,1,11,025,07,1,157,01,40,50, , ,  , 
 7,2011,02,1,11,025,07,1,157,02,40,40, , ,  , 
 7,2011,02,1,11,025,09,1,159,08,45,45, , ,  , 
 7,2011,02,1,11,026,01,1,161,01,40,40, , ,  , 
 7,2011,02,1,11,026,01,1,161,02,35,35, , ,  , 
 7,2011,02,1,11,026,01,1,161,03,40,45, , ,  , 
 7,2011,02,1,11,026,01,1,161,04,50,55, , ,  , 
 7,2011,02,1,11,026,02,1,162,01,45,45, , ,  , 
 7,2011,02,1,11,026,02,1,162,02,40,45, , ,  , 
 7,2011,02,1,11,026,04,1,164,01,45,45, , ,  , 
 7,2011,02,1,11,026,05,1,165,06,50,50, , ,  , 
 7,2011,02,1,11,026,08,1,168,02,45,45, , ,  , 
 7,2011,02,1,11,026,08,1,168,04,40,45, , ,  , 
 7,2011,02,1,11,026,09,1,169,01,60,60, , ,  , 
 7,2011,02,1,11,027,01,1,061,02,40,40, , ,  , 
 7,2011,02,1,11,027,02,1,062,07,50,40, , ,  , 
 7,2011,02,1,11,027,02,1,062,08,50,50, , ,  , 
 7,2011,02,1,11,027,05,1,065,02,60,60, , ,  , 
 7,2011,02,1,11,027,06,1,066,01,60,60, , ,  , 
 7,2011,02,1,11,027,08,1,068,01,48,32, , ,  , 
 7,2011,02,1,11,027,08,1,068,03,45,45, , ,  , 
 7,2011,02,1,11,027,09,1,069,01,45,45, , ,  , 
 7,2011,02,1,11,027,09,1,069,02,40,40, , ,  , 
 7,2011,02,1,11,027,09,1,069,06,40,40, , ,  , 
 7,2011,02,1,11,027,09,1,069,07,40,40, , ,  , 
 7,2011,02,1,11,028,02,1,072,03,45,45, , ,  , 
 7,2011,02,1,11,028,03,1,073,02,70,70, , ,  , 
 7,2011,02,1,11,028,04,1,074,01,12,  ,2, ,  , 
 7,2011,02,1,11,028,04,1,074,02,08,  ,2, ,  , 
 7,2011,02,1,11,028,05,1,075,03,45,45, , ,  , 
 7,2011,02,1,11,029,02,1,082,01,65,65, , ,  , 
 7,2011,02,1,11,029,03,1,083,01,48,48, , ,  , 
 7,2011,02,1,11,029,03,1,083,03,45,45, , ,  , 
 7,2011,02,1,11,029,03,1,083,04,48,48, , ,  , 
 7,2011,02,1,11,029,05,1,085,01,45,45, , ,  , 
 7,2011,02,1,11,029,06,1,086,01,25,  ,2, ,  , 
 7,2011,02,1,11,029,06,1,086,04,50,50, , ,  , 
 7,2011,02,1,11,029,06,1,086,05,45,45, , ,  , 
 7,2011,02,1,11,029,07,1,087,01,45,45, , ,  , 
 7,2011,02,1,11,029,07,1,087,02,50,50, , ,  , 
 7,2011,02,1,11,029,07,1,087,03,50,50, , ,  , 
 7,2011,02,1,11,029,10,1,090,02,25,  ,2, ,  , 
 7,2011,02,1,11,029,10,1,090,03,45,45, , ,  , 
 7,2011,02,2,11,030,01,1,091,01,70,70, , ,  , 
 7,2011,02,2,11,030,01,1,091,02,45,27, , ,  , 
 7,2011,02,2,11,030,01,1,091,07,50,40, , ,  , 
 7,2011,02,2,11,030,02,1,092,02,40,24, , ,  , 
 7,2011,02,2,11,030,03,1,093,01,60,36, , ,  , 
 7,2011,02,2,11,030,03,1,093,02,35,35, , ,  , 
 7,2011,02,2,11,030,04,1,094,01,40,32, , ,  , 
 7,2011,02,2,11,030,05,1,095,01,40,24, , ,  , 
 7,2011,02,2,11,030,07,1,097,01,40,29, , ,  , 
 7,2011,02,2,11,030,09,1,099,01,70,70, , ,  , 
 7,2011,02,2,11,030,09,1,099,03,40,24, , ,  , 
 7,2011,02,2,11,031,01,1,101,02,40,32, , ,  , 
 7,2011,02,2,11,031,01,1,101,03,40,24, , ,  , 
 7,2011,02,2,11,031,02,1,102,04,40,24, , ,  , 
 7,2011,02,2,11,031,03,1,103,02,35,35, , ,  , 
 7,2011,02,2,11,031,03,1,103,04,40,32, , ,  , 
 7,2011,02,2,11,031,04,1,104,01,56,32, , ,  , 
 7,2011,02,2,11,031,05,1,105,03,70,60, , ,  , 
 7,2011,02,2,11,031,06,1,106,01,40,32, , ,  , 
 7,2011,02,2,11,031,08,1,108,04,70,70, , ,  , 
 7,2011,02,2,11,031,09,1,109,01,49,49, , ,  , 
 7,2011,02,2,11,031,10,1,110,02,60,60, , ,  , 
 7,2011,02,2,11,031,10,1,110,04,70,70, , ,  , 
 7,2011,02,2,11,031,10,1,110,05,70,70, , ,  , 
 7,2011,02,2,11,031,10,1,110,06,70,70, , ,  , 
 7,2011,02,2,11,032,01,1,111,01,27,  ,1,1,70,1
 7,2011,02,2,11,032,02,1,112,01,40,63, , ,  , 
 7,2011,02,2,11,032,03,1,113,02,44,44, , ,  , 
 7,2011,02,2,11,032,04,1,114,02,35,35, , ,  , 
 7,2011,02,2,11,032,05,1,115,01,40,40, , ,  , 
 7,2011,02,2,11,032,05,1,115,03,40,40, , ,  , 
 7,2011,02,2,11,032,05,1,115,04,40,40, , ,  , 
 7,2011,02,2,11,032,06,1,116,01,56,00,2, ,  , 
 7,2011,02,2,11,032,06,1,116,02,63,63, , ,  , 
 7,2011,02,2,11,032,08,1,119,01,65,65, , ,  , 
 7,2011,02,2,11,032,09,1,119,03,45,45, , ,  , 
 7,2011,02,2,11,032,09,1,119,04,40,40, , ,  , 
 7,2011,02,2,11,033,01,1,121,01,63,35, , ,  , 
 7,2011,02,2,11,033,04,1,124,01,45,45, , ,  , 
 7,2011,02,2,11,033,04,1,124,02,63,63, , ,  , 
 7,2011,02,2,11,033,04,1,124,03,60,60, , ,  , 
 7,2011,02,2,11,033,04,1,124,04,35,35, , ,  , 
 7,2011,02,2,11,033,06,1,126,01,84,99, , ,  , 
 7,2011,02,2,11,033,06,1,126,02,35,35, , ,  , 
 7,2011,02,2,11,033,06,1,126,03,49,60, , ,  , 
 7,2011,02,2,11,033,07,1,127,01,99,99, , ,  , 
 7,2011,02,2,11,033,07,1,127,02,45,45, , ,  , 
 7,2011,02,2,11,033,08,1,128,01,99,99, , ,  , 
 7,2011,02,2,11,033,09,1,129,01,35,35, , ,  , 
 7,2011,02,2,11,033,09,1,129,03,55,55, , ,  , 
 7,2011,02,2,11,033,10,1,130,01,60,60, , ,  , 
 7,2011,02,2,11,034,03,1,173,01,45,45, , ,  , 
 7,2011,02,2,11,034,05,1,175,01,49,39, , ,  , 
 7,2011,02,2,11,034,07,1,177,03,42,32, , ,  , 
 7,2011,02,2,11,034,07,1,177,05,54,54, , ,  , 
 7,2011,02,2,11,034,07,1,177,06,49,42, , ,  , 
